Node1	Node2
P02299	A0A0B4LEZ3;A8DY80;A8DY81;A8DY82;E2QCN4
P02299	A4UZ54;B7YZT5;Q7KML4
P02299	Q7KMQ6;Q9V3L4;Q9Y0B6
P02299	H9XVN1;L0MPN2;Q2PDM2;Q9V4C2
P02299	Q8IMX4;Q9VCE3
P02299	A0A0B4LEK8;A1Z813
P02299	E1JHB2;Q5U0V6;Q9VLW7;X2J9T8
P02299	A0A0B4KEJ7;A0A0B4KEU5;Q7JVY0
P02299	A1Z6Z8;A1Z6Z9;A1Z700
P02299	A8DZ29;O61380
P02299	M9PD08;Q9VK85
P02299	M9MS40;M9PH39;Q9W321
P02299	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
P02299	E1JJR3;Q9VWI1
P02299	M9PEE1;P91638;Q7KU82;Q9VS62
P02299	A0A0B4KGW2;E1JIP0;Q8IN91;Q9VED3
P02299	E1JIT5;Q9VCZ4
P02299	A0A0B4KH70;A0A0B4KHB5;A0A0B4LIU0;E1JIZ9;Q9VAX3
C0HL66;C0HL67	C0HL66;C0HL67
C0HL66;C0HL67	P84040
C0HL66;C0HL67	Q9VRI0
C0HL66;C0HL67	Q05783
C0HL66;C0HL67	Q06943
C0HL66;C0HL67	A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7
C0HL66;C0HL67	A8JNR2;A8JNR3;Q8IQE6;X2JCT5
C0HL66;C0HL67	Q9VWS0
C0HL66;C0HL67	Q8IP71;Q9VJY8
C0HL66;C0HL67	Q9VDY1
C0HL66;C0HL67	Q23976
C0HL66;C0HL67	Q24368
C0HL66;C0HL67	Q9VGQ0
C0HL66;C0HL67	O76521
C0HL66;C0HL67	Q9V455
C0HL66;C0HL67	Q9VN44
C0HL66;C0HL67	Q9V333
C0HL66;C0HL67	Q9V6L0
C0HL66;C0HL67	Q9V4A1
C0HL66;C0HL67	Q9VRK9
C0HL66;C0HL67	P46867
C0HL66;C0HL67	Q9I7M8
C0HL66;C0HL67	Q9W2K2
C0HL66;C0HL67	Q9VGI4;Q9VGI5
C0HL66;C0HL67	M9PCA3;Q9VTW5
C0HL66;C0HL67	Q7KUT2
C0HL66;C0HL67	Q9Y0I1
C0HL66;C0HL67	Q8IH00
C0HL66;C0HL67	Q9V461
C0HL66;C0HL67	Q9XYU0
C0HL66;C0HL67	Q2QBM1;Q9VG31;Q9VG32
C0HL66;C0HL67	E1JIZ4;E1JIZ5;Q9VB69
C0HL66;C0HL67	Q86NT5
C0HL66;C0HL67	A1ZAF6;Q8T4C6
C0HL66;C0HL67	O97159
C0HL66;C0HL67	A0A0B4KG66;Q9VEH1
C0HL66;C0HL67	Q9VUM0
C0HL66;C0HL67	Q7KKH3
C0HL66;C0HL67	Q9V3H9
C0HL66;C0HL67	Q7KT38;Q9VJ30;X2J946
C0HL66;C0HL67	Q9W1G7
C0HL66;C0HL67	Q9VVI3
C0HL66;C0HL67	Q8I8U7
C0HL66;C0HL67	O46050
C0HL66;C0HL67	Q9V411
C0HL66;C0HL67	Q9VEB3
C0HL66;C0HL67	O44081
C0HL66;C0HL67	Q27571
C0HL66;C0HL67	A0A0B4LEZ3;A8DY80;A8DY81;A8DY82;E2QCN4
C0HL66;C0HL67	Q7JXU4
C0HL66;C0HL67	P54351
C0HL66;C0HL67	Q6NN40
C0HL66;C0HL67	Q9V463
C0HL66;C0HL67	O16810
C0HL66;C0HL67	Q24168
C0HL66;C0HL67	Q24169
C0HL66;C0HL67	Q9VLR9
C0HL66;C0HL67	P35875
C0HL66;C0HL67	Q24459
C0HL66;C0HL67	Q9VPB8
C0HL66;C0HL67	O46085;Q7KW08
C0HL66;C0HL67	Q9W5W9
C0HL66;C0HL67	Q9VQR3
C0HL66;C0HL67	P83099
C0HL66;C0HL67	A4UZ54;B7YZT5;Q7KML4
C0HL66;C0HL67	Q9VC52
C0HL66;C0HL67	P18053
C0HL66;C0HL67	Q9VA12
C0HL66;C0HL67	P22769
C0HL66;C0HL67	Q24178
C0HL66;C0HL67	Q27575
C0HL66;C0HL67	Q95083
C0HL66;C0HL67	P12881
C0HL66;C0HL67	Q9VK14
C0HL66;C0HL67	Q9V5C6
C0HL66;C0HL67	Q9VTL5
C0HL66;C0HL67	Q9VIH1
C0HL66;C0HL67	Q9VIW3
C0HL66;C0HL67	Q9VPH8
C0HL66;C0HL67	Q9W2M0
C0HL66;C0HL67	P25171
C0HL66;C0HL67	Q9VKW3
C0HL66;C0HL67	Q9U9Q1
C0HL66;C0HL67	P53034
C0HL66;C0HL67	H9XVN1;L0MPN2;Q2PDM2;Q9V4C2
C0HL66;C0HL67	Q9VTU3
C0HL66;C0HL67	P19109
C0HL66;C0HL67	Q07327
C0HL66;C0HL67	Q8IMX4;Q9VCE3
C0HL66;C0HL67	Q24492
C0HL66;C0HL67	P91875
C0HL66;C0HL67	P20028
C0HL66;C0HL67	P08266
C0HL66;C0HL67	P36958
C0HL66;C0HL67	P04052
C0HL66;C0HL67	O97183
C0HL66;C0HL67	P25167
C0HL66;C0HL67	Q9VGN9
C0HL66;C0HL67	Q7KR04
C0HL66;C0HL67	Q9VC49
C0HL66;C0HL67	Q9VJE4
C0HL66;C0HL67	Q6IGE3
C0HL66;C0HL67	Q7JZF5
C0HL66;C0HL67	Q9VFB5
C0HL66;C0HL67	Q9VNZ3
C0HL66;C0HL67	Q9VW54
C0HL66;C0HL67	Q7KMQ0
C0HL66;C0HL67	Q9V405
C0HL66;C0HL67	Q9VH79
C0HL66;C0HL67	Q9VFF3
C0HL66;C0HL67	Q7JQN4
C0HL66;C0HL67	P56175
C0HL66;C0HL67	Q94533
C0HL66;C0HL67	O97143
C0HL66;C0HL67	Q7KK96
C0HL66;C0HL67	Q9VXE9
C0HL66;C0HL67	M9PCC4;M9PI47;Q8IQH9;Q8IQI0;Q9XZ09
C0HL66;C0HL67	Q9VB08
C0HL66;C0HL67	Q94522
C0HL66;C0HL67	Q9XTM1
C0HL66;C0HL67	A0A0B4LEK8;A1Z813
C0HL66;C0HL67	Q5LJZ2
C0HL66;C0HL67	Q9VPR5
C0HL66;C0HL67	Q9VQK7
C0HL66;C0HL67	Q9W0M7
C0HL66;C0HL67	Q9VK34
C0HL66;C0HL67	Q9I7I7
C0HL66;C0HL67	Q9VYY8
C0HL66;C0HL67	Q9VZW0
C0HL66;C0HL67	A1Z8L3
C0HL66;C0HL67	Q7KMH5
C0HL66;C0HL67	Q24090
C0HL66;C0HL67	Q9W420
C0HL66;C0HL67	Q05344
C0HL66;C0HL67	Q7KN62
C0HL66;C0HL67	P51123
C0HL66;C0HL67	Q9U5W9
C0HL66;C0HL67	Q9XZT7
C0HL66;C0HL67	Q24325
C0HL66;C0HL67	P49846
C0HL66;C0HL67	P49847
C0HL66;C0HL67	P52656
C0HL66;C0HL67	Q9W5B9
C0HL66;C0HL67	Q960X4
C0HL66;C0HL67	Q9VRV8
C0HL66;C0HL67	Q9U4L6
C0HL66;C0HL67	P30189
C0HL66;C0HL67	Q9NG98
C0HL66;C0HL67	O96651
C0HL66;C0HL67	Q9VK45
C0HL66;C0HL67	P25153
C0HL66;C0HL67	Q9W418
C0HL66;C0HL67	P0CG69
C0HL66;C0HL67	Q9V7D2
C0HL66;C0HL67	Q9NEF6
C0HL66;C0HL67	Q9VCQ3
C0HL66;C0HL67	A1Z713
C0HL66;C0HL67	Q9VVI9
C0HL66;C0HL67	Q9VLN1
C0HL66;C0HL67	Q9W3M8
C0HL66;C0HL67	O76339
C0HL66;C0HL67	Q94981
C0HL66;C0HL67	O76924
C0HL66;C0HL67	Q9V464
C0HL66;C0HL67	Q9VGF9
C0HL66;C0HL67	Q9VHP0
C0HL66;C0HL67	P61857
C0HL66;C0HL67	Q9VB47
C0HL66;C0HL67	P25439
C0HL66;C0HL67	P92208
C0HL66;C0HL67	Q24266
C0HL66;C0HL67	E1JHB2;Q5U0V6;Q9VLW7;X2J9T8
C0HL66;C0HL67	A1ZAB5
C0HL66;C0HL67	P46461
C0HL66;C0HL67	A0A0B4KEJ7;A0A0B4KEU5;Q7JVY0
C0HL66;C0HL67	Q01617
C0HL66;C0HL67	Q8IQ05
C0HL66;C0HL67	Q9VZN4
C0HL66;C0HL67	Q9VPU8
C0HL66;C0HL67	P48608
C0HL66;C0HL67	A1Z6Z8;A1Z6Z9;A1Z700
C0HL66;C0HL67	Q26454
C0HL66;C0HL67	Q8IRG6
C0HL66;C0HL67	Q9VYX1
C0HL66;C0HL67	Q9VI60
C0HL66;C0HL67	Q9W541
C0HL66;C0HL67	A1ZA22
C0HL66;C0HL67	P41374
C0HL66;C0HL67	Q9W4X7
C0HL66;C0HL67	Q9VDM6
C0HL66;C0HL67	O02195
C0HL66;C0HL67	P48598
C0HL66;C0HL67	Q9VSG1
C0HL66;C0HL67	Q9VRY0
C0HL66;C0HL67	Q9VSB6
C0HL66;C0HL67	Q9VAR1
C0HL66;C0HL67	Q9W5B3
C0HL66;C0HL67	A8DZ29;O61380
C0HL66;C0HL67	P56538
C0HL66;C0HL67	Q9VPH7
C0HL66;C0HL67	M9PD08;Q9VK85
C0HL66;C0HL67	Q95RJ9
C0HL66;C0HL67	P25867
C0HL66;C0HL67	Q32KD2
C0HL66;C0HL67	Q9VJB0
C0HL66;C0HL67	O96838
C0HL66;C0HL67	Q9VZ62
C0HL66;C0HL67	Q9W385
C0HL66;C0HL67	Q9VT28
C0HL66;C0HL67	P13709
C0HL66;C0HL67	P16371
C0HL66;C0HL67	O61661
C0HL66;C0HL67	Q9VR89
C0HL66;C0HL67	Q9W3C1
C0HL66;C0HL67	Q9VWH4
C0HL66;C0HL67	Q9VR59
C0HL66;C0HL67	Q8SYL1
C0HL66;C0HL67	Q9V3P2
C0HL66;C0HL67	Q9VM75
C0HL66;C0HL67	Q9VEJ2
C0HL66;C0HL67	Q9VI75
C0HL66;C0HL67	Q9VMJ7
C0HL66;C0HL67	Q9W086
C0HL66;C0HL67	P23128
C0HL66;C0HL67	M9MS40;M9PH39;Q9W321
C0HL66;C0HL67	Q9VVR1
C0HL66;C0HL67	Q9VF56
C0HL66;C0HL67	O76460
C0HL66;C0HL67	P51521
C0HL66;C0HL67	O62618
C0HL66;C0HL67	O61443
C0HL66;C0HL67	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
C0HL66;C0HL67	E1JJR3;Q9VWI1
C0HL66;C0HL67	Q9VD51
C0HL66;C0HL67	P40797
C0HL66;C0HL67	Q9VC36
C0HL66;C0HL67	Q9VH07
C0HL66;C0HL67	Q9VDE5
C0HL66;C0HL67	P25822
C0HL66;C0HL67	Q9V3K3
C0HL66;C0HL67	A0A0B4K691;O46342
C0HL66;C0HL67	M9PEE1;P91638;Q7KU82;Q9VS62
C0HL66;C0HL67	O97102
C0HL66;C0HL67	Q9VZ61
C0HL66;C0HL67	Q8I0P1
C0HL66;C0HL67	P43248
C0HL66;C0HL67	Q9W3N1
C0HL66;C0HL67	Q27297
C0HL66;C0HL67	Q7KT57
C0HL66;C0HL67	A0A0B4KGW2;E1JIP0;Q8IN91;Q9VED3
C0HL66;C0HL67	Q7K2U8
C0HL66;C0HL67	Q9VCZ5
C0HL66;C0HL67	E1JIT5;Q9VCZ4
C0HL66;C0HL67	A1Z6L1
C0HL66;C0HL67	Q9NBK5
C0HL66;C0HL67	Q8IRW8
C0HL66;C0HL67	A0A0B4KH70;A0A0B4KHB5;A0A0B4LIU0;E1JIZ9;Q9VAX3
C0HL66;C0HL67	P20659
C0HL66;C0HL67	Q9VFM9
C0HL66;C0HL67	Q9V3J8
C0HL66;C0HL67	P25992
P84040	A8JNR2;A8JNR3;Q8IQE6;X2JCT5
P84040	M9PDV3;M9PE64;Q8IRG8;Q8IRG9;Q9W0E3
P84040	Q9VGI4;Q9VGI5
P84040	Q2QBM1;Q9VG31;Q9VG32
P84040	E1JIZ4;E1JIZ5;Q9VB69
P84040	A1ZAF6;Q8T4C6
P84040	Q7KT38;Q9VJ30;X2J946
P84040	A0A0B4LEZ3;A8DY80;A8DY81;A8DY82;E2QCN4
P84040	Q8IMB7;Q9V3W9
P84040	M9PDK3;Q9W0L7
P84040	F0JAG2;Q86BI3;Q9VUY6
P84040	Q9VKH9;X2J5P0
P84040	M9PCX3;M9PD87;M9PFL9;Q9VKI0
P84040	A1Z6Z8;A1Z6Z9;A1Z700
P84040	A8DZ29;O61380
P84040	M9ND37;M9NFL1;Q9VZP5
P84040	M9PCI6;Q9VQW7
P84040	A0A0B4K6P4;A0A0B4K6W9;A0A0B4LHY1;A8JRI1;E1JJ45;Q7KES3;Q7KRS7;Q8IMF8;Q8WR53;Q95UI6
P84040	A0A0B4K6K8;A0A0B4KGY9;A0A0B4KHV4;Q8IMS8;Q9VBQ1
P84040	Q8IHC3;Q8IMZ2;Q8IMZ3;Q9VCN7
P84040	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
P84040	E1JJR3;Q9VWI1
P84040	Q9VWJ6;X2JFR5;X2JL73
P84040	E1JIT5;Q9VCZ4
P84040	A0A021WW32;O96689
M9PHI2;Q8IQX8;Q9VWT1	Q7K4Q9
M9PHI2;Q8IQX8;Q9VWT1	P29843
M9PHI2;Q8IQX8;Q9VWT1	Q9VMN5
M9PHI2;Q8IQX8;Q9VWT1	Q9VJX7
M9PHI2;Q8IQX8;Q9VWT1	P02828
M9PHI2;Q8IQX8;Q9VWT1	B7Z0E0;Q7KUB0;Q7KUB1;Q8IQA7;Q9VSI6
M9PHI2;Q8IQX8;Q9VWT1	O97477
M9PHI2;Q8IQX8;Q9VWT1	Q7PLS8
M9PHI2;Q8IQX8;Q9VWT1	Q9V3Q4
M9PHI2;Q8IQX8;Q9VWT1	Q9V455
M9PHI2;Q8IQX8;Q9VWT1	O76767
M9PHI2;Q8IQX8;Q9VWT1	Q9VLX0
M9PHI2;Q8IQX8;Q9VWT1	P08928
M9PHI2;Q8IQX8;Q9VWT1	Q9VYR0
M9PHI2;Q8IQX8;Q9VWT1	P23226
M9PHI2;Q8IQX8;Q9VWT1	Q9VEB1
M9PHI2;Q8IQX8;Q9VWT1	Q9VWL0
M9PHI2;Q8IQX8;Q9VWT1	P46150
M9PHI2;Q8IQX8;Q9VWT1	Q8IPE8;Q9V397
M9PHI2;Q8IQX8;Q9VWT1	M9PBV2;O76268;Q8IPZ6;Q9VQI8
M9PHI2;Q8IQX8;Q9VWT1	Q94518
M9PHI2;Q8IQX8;Q9VWT1	Q7KT38;Q9VJ30;X2J946
M9PHI2;Q8IQX8;Q9VWT1	Q24418
M9PHI2;Q8IQX8;Q9VWT1	Q95WY3
M9PHI2;Q8IQX8;Q9VWT1	Q9VH31
M9PHI2;Q8IQX8;Q9VWT1	O77460
M9PHI2;Q8IQX8;Q9VWT1	Q24319
M9PHI2;Q8IQX8;Q9VWT1	Q8T6I0;Q8T8W3
M9PHI2;Q8IQX8;Q9VWT1	P54399
M9PHI2;Q8IQX8;Q9VWT1	E1JHY7;Q8I0I5;Q9VTS4;X2JCC3
M9PHI2;Q8IQX8;Q9VWT1	P36179
M9PHI2;Q8IQX8;Q9VWT1	A0AQH0
M9PHI2;Q8IQX8;Q9VWT1	Q9XYN7
M9PHI2;Q8IQX8;Q9VWT1	Q7K148
M9PHI2;Q8IQX8;Q9VWT1	Q9VNA5
M9PHI2;Q8IQX8;Q9VWT1	A1Z8U0
M9PHI2;Q8IQX8;Q9VWT1	Q8IRH0;Q8IRH1;Q9W0E4
M9PHI2;Q8IQX8;Q9VWT1	P08645
M9PHI2;Q8IQX8;Q9VWT1	Q9VNB9
M9PHI2;Q8IQX8;Q9VWT1	Q9W5R8
M9PHI2;Q8IQX8;Q9VWT1	P19889
M9PHI2;Q8IQX8;Q9VWT1	P39018
M9PHI2;Q8IQX8;Q9VWT1	Q8MLS2
M9PHI2;Q8IQX8;Q9VWT1	Q9VW54
M9PHI2;Q8IQX8;Q9VWT1	Q9V3H2
M9PHI2;Q8IQX8;Q9VWT1	Q7KMQ0
M9PHI2;Q8IQX8;Q9VWT1	Q9VGZ2
M9PHI2;Q8IQX8;Q9VWT1	Q7JQN4
M9PHI2;Q8IQX8;Q9VWT1	B7Z0X1;Q9W457
M9PHI2;Q8IQX8;Q9VWT1	Q7KA66
M9PHI2;Q8IQX8;Q9VWT1	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
M9PHI2;Q8IQX8;Q9VWT1	Q7KLX3
M9PHI2;Q8IQX8;Q9VWT1	Q9W1H8
M9PHI2;Q8IQX8;Q9VWT1	Q8IP94;Q9VKB0
M9PHI2;Q8IQX8;Q9VWT1	Q9W3I9
M9PHI2;Q8IQX8;Q9VWT1	A1Z6L9
M9PHI2;Q8IQX8;Q9VWT1	O76511
M9PHI2;Q8IQX8;Q9VWT1	Q9W0S7
M9PHI2;Q8IQX8;Q9VWT1	Q9VFF0
M9PHI2;Q8IQX8;Q9VWT1	A0A0B4KF46;Q8T0L3
M9PHI2;Q8IQX8;Q9VWT1	Q9W418
M9PHI2;Q8IQX8;Q9VWT1	P0CG69
M9PHI2;Q8IQX8;Q9VWT1	M9PDK3;Q9W0L7
M9PHI2;Q8IQX8;Q9VWT1	Q9VKZ8
M9PHI2;Q8IQX8;Q9VWT1	Q9NEF6
M9PHI2;Q8IQX8;Q9VWT1	P31409
M9PHI2;Q8IQX8;Q9VWT1	Q27331
M9PHI2;Q8IQX8;Q9VWT1	Q9V3J1
M9PHI2;Q8IQX8;Q9VWT1	Q5BI44;Q8MLW7
M9PHI2;Q8IQX8;Q9VWT1	Q9VAF0
M9PHI2;Q8IQX8;Q9VWT1	Q9I7S8
M9PHI2;Q8IQX8;Q9VWT1	Q9VIB5
M9PHI2;Q8IQX8;Q9VWT1	P13395
M9PHI2;Q8IQX8;Q9VWT1	P08879
M9PHI2;Q8IQX8;Q9VWT1	P61857
M9PHI2;Q8IQX8;Q9VWT1	Q9VEX6
M9PHI2;Q8IQX8;Q9VWT1	Q9VPX6;Q9VPX7
M9PHI2;Q8IQX8;Q9VWT1	Q9V8R9
M9PHI2;Q8IQX8;Q9VWT1	A0A0B4LFL9;A1ZB15
M9PHI2;Q8IQX8;Q9VWT1	O96827
M9PHI2;Q8IQX8;Q9VWT1	Q9VN50
M9PHI2;Q8IQX8;Q9VWT1	O02195
M9PHI2;Q8IQX8;Q9VWT1	Q7JVI3
M9PHI2;Q8IQX8;Q9VWT1	Q02748
M9PHI2;Q8IQX8;Q9VWT1	L7EEF1;Q7PLL1;Q7PLL3;Q8SYL3
M9PHI2;Q8IQX8;Q9VWT1	Q9V3A8
M9PHI2;Q8IQX8;Q9VWT1	Q95RI5
M9PHI2;Q8IQX8;Q9VWT1	Q9Y091
M9PHI2;Q8IQX8;Q9VWT1	Q9W401
M9PHI2;Q8IQX8;Q9VWT1	A8JNJ6;M9PBL6;Q7KV69;Q7KV70;Q9VZQ3
M9PHI2;Q8IQX8;Q9VWT1	Q9VUJ0
M9PHI2;Q8IQX8;Q9VWT1	Q9W1L1
M9PHI2;Q8IQX8;Q9VWT1	Q9VNC1
M9PHI2;Q8IQX8;Q9VWT1	Q9VCC3
M9PHI2;Q8IQX8;Q9VWT1	Q9VPD5
M9PHI2;Q8IQX8;Q9VWT1	P13469
M9PHI2;Q8IQX8;Q9VWT1	Q9XYZ4
M9PHI2;Q8IQX8;Q9VWT1	M9PBJ7;M9PH19;Q7KV88;Q7KV89;Q7KV90;Q9W002
M9PHI2;Q8IQX8;Q9VWT1	Q27421
M9PHI2;Q8IQX8;Q9VWT1	Q9VH07
M9PHI2;Q8IQX8;Q9VWT1	Q9U1H9
M9PHI2;Q8IQX8;Q9VWT1	O18404
M9PHI2;Q8IQX8;Q9VWT1	Q08473
M9PHI2;Q8IQX8;Q9VWT1	P45594
M9PHI2;Q8IQX8;Q9VWT1	Q8IQP1;Q8IQP2;Q9VV89
M9PHI2;Q8IQX8;Q9VWT1	Q9VKD7
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VHK6
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	O76521
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VN44
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VXY7
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9V3H9
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VVI3
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q6NN40
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q8SY61
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	B7Z0W0;Q9VI13
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VIH1
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	O18640
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	P08646
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	M9PBZ2;Q24474;Q9VQJ0
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q24492
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9V3H2
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	A0A0B4KF69;A1ZA05;Q0E965
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	P08510
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VK34
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VQG0
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VXE8
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	P0CG69
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VYS3
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q7JZR2
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	A1Z6P0
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VEX1
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q01617
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	P31007
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	O76863
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q02280
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	E1NZB4;Q9VYI0
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	A0A0B4K697;A0A0B4K7C4;A0A0B4KHL4;Q4AB31;Q59DW8;Q86BR9;Q86NK8;Q8IHB0;Q8INB6;Q9VEX2
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q7JPS2;Q95T29
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9V393
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q9VM10
M9NEC7;M9NF11;M9NGY7;M9PE66;M9PGS8;M9PHI0;Q9W2W9;Q9W2X0	Q01083
Q9VRI0	Q7KT38;Q9VJ30;X2J946
Q9VRI0	Q8T6I0;Q8T8W3
Q9VRI0	C0HKA0;C0HKA1
Q9VRI0	A0A0B4KF69;A1ZA05;Q0E965
Q9VRI0	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
Q9VRI0	A0A0B4K697;A0A0B4K7C4;A0A0B4KHL4;Q4AB31;Q59DW8;Q86BR9;Q86NK8;Q8IHB0;Q8INB6;Q9VEX2
Q9VRI0	Q0E8A8;Q8SYP9
Q9VRI0	A0A0B4KG76;A0A0B4KGK7;E1JJ52;Q8IPP5;Q9VNG9
Q9VRI0	M9PEE1;P91638;Q7KU82;Q9VS62
Q9VRI0	A0A0B4LEH1;A1Z7J1;Q0E9F2
Q9W2K8	A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7
Q9W2K8	M9PBZ2;Q24474;Q9VQJ0
Q9W2K8	B7Z0X1;Q9W457
Q9W2K8	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
Q9W2K8	A0A0B4KH28;Q9VDI1
Q9W2K8	E1NZB4;Q9VYI0
Q9W2K8	A8MPH9;P21525
Q9W2K8	A0A0B4K7B0;A0A0B4K7H8;A0A0B4K7I2;A0A0B4K7I6;A0A0B4K7W3;A0A0B4K7W7;A0A0B4K852;A0A0B4K8A1;A0A0B4K8A2;A0A0B4KEV0;A0A0B4KF04;A0A0C4DHD5;A1ZBN3;D5AEJ9;Q0E914;Q6NND8;Q7JMZ7;Q8IHH3
Q05783	Q8IP71;Q9VJY8
Q05783	A0A0B4KEM3;A1Z7C1
Q05783	A8JNU6;Q8IQQ0;Q9VVC5
Q05783	Q8IRD3;Q8IRD4;Q9VZQ8
Q05783	A0A0B4K7E3;A0A0B4K7M0;Q0E8Y1;Q9W1Y2;Q9W1Y3
Q05783	C0HKA0;C0HKA1
Q05783	A8JNX2;C1C5A0;M9PG15;Q7KTU2;Q8IPS6;Q9VNR2
Q05783	E1JIC9;O96881
Q05783	O97428;Q8IRS7
Q05783	Q8INK2;Q8INK3;Q9VGM2
Q05783	M9NE66;M9NF56;M9NFQ1;Q9VSU8;X2J8V0;X2JAU8;X2JC77;X2JCQ1;X2JGF9
Q05783	Q8IRH7;Q9W0H8
Q05783	E1JIT5;Q9VCZ4
Q06943	Q8IP71;Q9VJY8
Q06943	A0A0B4KEM3;A1Z7C1
Q06943	Q8IPE8;Q9V397
