negatives
"frozenset({'P49841', 'IL1', 'Q6NUN9'})"
"frozenset({'Q96IQ7', 'IL1', 'Q9UIA9'})"
"frozenset({'IL1', 'Q01543', 'P16220'})"
"frozenset({'Q06643', 'IL1', 'O43557'})"
"frozenset({'Q14692', 'Q99496', 'IL1'})"
"frozenset({'Q8TBK6', 'IL1', 'Q12800'})"
"frozenset({'IL1', 'P55884', 'O00571'})"
"frozenset({'IL1', 'Q9NYW8', 'Q5T619'})"
"frozenset({'P32969', 'Q99496', 'IL1'})"
"frozenset({'IL1', 'P21675', 'P62807'})"
"frozenset({'IL1', 'Q3ZCQ8', 'Q13243'})"
"frozenset({'P19388', 'IL1', 'Q6EEV4'})"
"frozenset({'Q8IYF3', 'IL1', 'Q96HA1'})"
"frozenset({'P42702', 'IL1', 'P40225'})"
"frozenset({'Q9UJS0', 'IL1', 'P13489'})"
"frozenset({'IL1', 'Q13315', 'O00203'})"
"frozenset({'P0CAP1', 'IL1', 'Q13574'})"
"frozenset({'IL1', 'P50897', 'Q9NRD1'})"
"frozenset({'P05089', 'IL1', 'P30038'})"
"frozenset({'Q8IX06', 'IL1', 'Q16204'})"
"frozenset({'O75947', 'IL1', 'P49450'})"
"frozenset({'Q9P287', 'IL1', 'P38936'})"
"frozenset({'P41229', 'IL1', 'Q9BTL4'})"
"frozenset({'O15344', 'Q15717', 'IL1'})"
"frozenset({'IL1', 'P04629', 'Q6PJI9'})"
"frozenset({'P18847', 'Q9UJW3', 'IL1'})"
"frozenset({'P48730', 'IL1', 'Q49AN0'})"
"frozenset({'IL1', 'Q9BWD1', 'P35270'})"
"frozenset({'P13500', 'P42226', 'IL1'})"
"frozenset({'P55072', 'IL1', 'Q8NHG7'})"
"frozenset({'IL1', 'Q96GD4', 'Q6Y7W6'})"
"frozenset({'P31947', 'IL1', 'Q9UKV0'})"
"frozenset({'Q6VMQ6', 'IL1', 'P29590'})"
"frozenset({'Q8NA61', 'Q8IWZ5', 'IL1'})"
"frozenset({'Q7Z739', 'IL1', 'P35244'})"
"frozenset({'IL1', 'Q2TBE0', 'P05067'})"
"frozenset({'IL1', 'P22607', 'P52798'})"
"frozenset({'P17612', 'IL1', 'P31321'})"
"frozenset({'P49720', 'IL1', 'Q16186'})"
"frozenset({'IL1', 'P02786', 'P04626'})"
"frozenset({'IL1', 'P82930', 'Q00839'})"
"frozenset({'P40692', 'Q5T0D9', 'IL1'})"
"frozenset({'P00533', 'IL1', 'Q9Y263'})"
"frozenset({'P05198', 'Q6IQ23', 'IL1'})"
"frozenset({'P27986', 'IL1', 'Q68EM7'})"
"frozenset({'IL1', 'P23443', 'P46934'})"
"frozenset({'Q9H4L7', 'IL1', 'Q9UJX2'})"
"frozenset({'Q96CS2', 'IL1', 'P11234'})"
"frozenset({'IL1', 'Q8TD31', 'Q08379'})"
"frozenset({'P20290', 'IL1', 'Q14203'})"
"frozenset({'IL1', 'P05015', 'O60674'})"
"frozenset({'Q00653', 'IL1', 'P63261'})"
"frozenset({'P05814', 'IL1', 'P53350'})"
"frozenset({'P68133', 'IL1', 'Q9UHP3'})"
"frozenset({'IL1', 'O00567', 'P84098'})"
"frozenset({'Q13620', 'IL1', 'Q92614'})"
"frozenset({'P10599', 'IL1', 'Q06830'})"
"frozenset({'IL1', 'Q96NY9', 'Q9BQ83'})"
"frozenset({'IL1', 'P24666', 'P29323'})"
"frozenset({'O75694', 'IL1', 'Q8WVZ9'})"
"frozenset({'O94905', 'IL1', 'P46439'})"
"frozenset({'IL1', 'P35908', 'Q9Y4K3'})"
"frozenset({'O75164', 'P52739', 'IL1'})"
"frozenset({'P12931', 'IL1', 'O43900'})"
"frozenset({'IL1', 'Q6A162', 'O60336'})"
"frozenset({'IL1', 'Q9Y3C8', 'P29401'})"
"frozenset({'P30480', 'IL1', 'Q9UQE7'})"
"frozenset({'Q9Y6D9', 'Q8TBK6', 'IL1'})"
"frozenset({'Q15717', 'IL1', 'Q8TAD7'})"
"frozenset({'P02751', 'IL1', 'P68104'})"
"frozenset({'IL1', 'Q9UKV0', 'Q9UQE7'})"
"frozenset({'IL1', 'O75147', 'Q8N3U4'})"
"frozenset({'Q5T749', 'IL1', 'Q15051'})"
"frozenset({'Q6UX41', 'IL1', 'P17301'})"
"frozenset({'P51948', 'IL1', 'Q9HCM9'})"
"frozenset({'IL1', 'P78543', 'Q9HD15'})"
"frozenset({'P00533', 'IL1', 'P19438'})"
"frozenset({'Q9UNF0', 'Q9NUX5', 'IL1'})"
"frozenset({'Q9NQ50', 'IL1', 'Q7Z3S9'})"
"frozenset({'IL1', 'P55199', 'O75665'})"
"frozenset({'IL1', 'Q8WUI4', 'Q96CP2'})"
"frozenset({'IL1', 'P25398', 'Q6PKG0'})"
"frozenset({'Q9UGC7', 'Q9BV79', 'IL1'})"
"frozenset({'Q86XI2', 'IL1', 'Q9NP77'})"
"frozenset({'IL1', 'Q04771', 'P10600'})"
"frozenset({'IL1', 'Q6STE5', 'Q9P2D1'})"
"frozenset({'IL1', 'P05412', 'Q5MNZ6'})"
"frozenset({'P55010', 'IL1', 'O00273'})"
"frozenset({'IL1', 'Q9NY12', 'O75147'})"
"frozenset({'Q92569', 'IL1', 'P41743'})"
"frozenset({'Q9HCE1', 'O95602', 'IL1'})"
"frozenset({'P16885', 'IL1', 'Q8WVJ9'})"
"frozenset({'IL1', 'Q9NZZ3', 'P38606'})"
"frozenset({'Q01085', 'IL1', 'Q12906'})"
"frozenset({'IL1', 'P01111', 'Q8N6M6'})"
"frozenset({'IL1', 'Q05D60', 'O95613'})"
"frozenset({'O00487', 'IL1', 'Q9C005'})"
"frozenset({'IL1', 'O76003', 'Q96IK5'})"
"frozenset({'Q8IX06', 'IL1', 'P98175'})"
"frozenset({'Q15022', 'IL1', 'Q9P0M6'})"
"frozenset({'IL1', 'Q9H040', 'P56545'})"
"frozenset({'IL1', 'P58340', 'Q15293'})"
"frozenset({'Q9UPE1', 'IL1', 'Q9NQT4'})"
"frozenset({'P52292', 'IL1', 'Q14999'})"
"frozenset({'IL1', 'Q96BY2', 'Q92630'})"
"frozenset({'Q8IYK4', 'Q9BXJ5', 'IL1'})"
"frozenset({'Q6MZP7', 'O75506', 'IL1'})"
"frozenset({'IL1', 'Q9NRD5', 'P23229'})"
"frozenset({'IL1', 'P62330', 'P43246'})"
"frozenset({'IL1', 'Q16637', 'P19793'})"
"frozenset({'O60506', 'Q9H3D4', 'IL1'})"
"frozenset({'Q8N987', 'Q9BXS5', 'IL1'})"
"frozenset({'IL1', 'Q13619', 'O60216'})"
"frozenset({'IL1', 'Q9BZM4', 'Q96S94'})"
"frozenset({'IL1', 'O43776', 'Q14011'})"
"frozenset({'P26358', 'IL1', 'P43694'})"
"frozenset({'IL1', 'P62847', 'P15880'})"
"frozenset({'P62714', 'IL1', 'Q9H0H0'})"
"frozenset({'IL1', 'Q9NX52', 'Q15768'})"
"frozenset({'Q99755', 'IL1', 'P63000'})"
"frozenset({'P48431', 'Q9NXF1', 'IL1'})"
"frozenset({'IL1', 'Q15172', 'Q86YF9'})"
"frozenset({'Q9HCE1', 'IL1', 'Q8TAT6'})"
"frozenset({'P32189', 'IL1', 'Q9NVF7'})"
"frozenset({'Q15052', 'P60953', 'IL1'})"
"frozenset({'P62487', 'IL1', 'Q15648'})"
"frozenset({'IL1', 'Q9HC29', 'Q8IY34'})"
"frozenset({'P31947', 'IL1', 'Q96F86'})"
"frozenset({'O43347', 'IL1', 'P52597'})"
"frozenset({'IL1', 'P41252', 'Q9Y490'})"
"frozenset({'IL1', 'P10301', 'Q86YV0'})"
"frozenset({'Q96P53', 'Q5T8P6', 'IL1'})"
"frozenset({'IL1', 'P68104', 'P29692'})"
"frozenset({'Q9BXJ5', 'IL1', 'O15228'})"
"frozenset({'IL1', 'P38606', 'O75787'})"
"frozenset({'Q9UIF9', 'IL1', 'Q9H0H5'})"
"frozenset({'Q14684', 'IL1', 'Q86V81'})"
"frozenset({'IL1', 'Q9NPI6', 'Q13485'})"
"frozenset({'IL1', 'Q9UDY2', 'P11171'})"
"frozenset({'IL1', 'P42331', 'O00212'})"
"frozenset({'IL1', 'Q6A162', 'Q15078'})"
"frozenset({'O14964', 'Q9UMY4', 'IL1'})"
"frozenset({'IL1', 'O43186', 'O60260'})"
"frozenset({'P06865', 'P07686', 'IL1'})"
"frozenset({'IL1', 'P0DMV8', 'Q9BXL5'})"
"frozenset({'IL1', 'Q9HD33', 'Q9HC36'})"
"frozenset({'Q99729', 'P31276', 'IL1'})"
"frozenset({'Q9Y5X1', 'IL1', 'O15259'})"
"frozenset({'IL1', 'Q9P2Y5', 'Q92622'})"
"frozenset({'Q9P0K1', 'IL1', 'P10242'})"
"frozenset({'P20700', 'O75360', 'IL1'})"
"frozenset({'IL1', 'Q16186', 'P61289'})"
"frozenset({'IL1', 'O76021', 'O95166'})"
"frozenset({'Q13573', 'IL1', 'Q9UPT5'})"
"frozenset({'IL1', 'O60826', 'Q567U6'})"
"frozenset({'P13727', 'IL1', 'Q71U36'})"
"frozenset({'O60383', 'IL1', 'O00231'})"
"frozenset({'IL1', 'Q8N954', 'P62241'})"
"frozenset({'IL1', 'Q9H0R8', 'P35908'})"
"frozenset({'Q59EK9', 'P0C1Z6', 'IL1'})"
"frozenset({'Q92905', 'IL1', 'Q12933'})"
"frozenset({'P62851', 'IL1', 'Q6P2Q9'})"
"frozenset({'Q16236', 'IL1', 'Q6P1K2'})"
"frozenset({'P17612', 'IL1', 'Q16718'})"
"frozenset({'Q9BYM8', 'IL1', 'P05067'})"
"frozenset({'P49639', 'IL1', 'O76011'})"
"frozenset({'Q8N157', 'IL1', 'Q9Y2I6'})"
"frozenset({'IL1', 'Q9BRR9', 'Q07890'})"
"frozenset({'P78509', 'P05106', 'IL1'})"
"frozenset({'P35226', 'IL1', 'Q9H2P0'})"
"frozenset({'O95471', 'IL1', 'O75508'})"
"frozenset({'IL1', 'O95166', 'P40937'})"
"frozenset({'IL1', 'P35626', 'Q8NG80'})"
"frozenset({'P20226', 'IL1', 'Q13547'})"
"frozenset({'Q13451', 'IL1', 'Q71U36'})"
"frozenset({'Q5T0J7', 'IL1', 'Q6QNY1'})"
"frozenset({'IL1', 'O75569', 'Q15078'})"
"frozenset({'IL1', 'O95398', 'O43306'})"
"frozenset({'IL1', 'P05067', 'P02649'})"
"frozenset({'P02751', 'IL1', 'Q13442'})"
"frozenset({'P50402', 'IL1', 'Q92466'})"
"frozenset({'P49748', 'IL1', 'P38919'})"
"frozenset({'P10721', 'IL1', 'P23560'})"
"frozenset({'Q12874', 'IL1', 'Q15287'})"
"frozenset({'P16403', 'IL1', 'Q96L73'})"
"frozenset({'Q08380', 'IL1', 'Q14999'})"
"frozenset({'Q16204', 'IL1', 'Q6UWE0'})"
"frozenset({'O14980', 'IL1', 'Q8TBZ3'})"
"frozenset({'Q13620', 'IL1', 'P62314'})"
"frozenset({'Q9Y3C0', 'IL1', 'Q8TBB1'})"
"frozenset({'Q14161', 'IL1', 'Q8N6Y0'})"
"frozenset({'Q14978', 'IL1', 'P05412'})"
"frozenset({'Q9NRZ7', 'IL1', 'A0PK00'})"
"frozenset({'IL1', 'P61088', 'Q9Y450'})"
"frozenset({'Q9UM47', 'IL1', 'Q8NI51'})"
"frozenset({'Q0P6H9', 'Q9HBT7', 'IL1'})"
"frozenset({'IL1', 'Q7L2J0', 'P06748'})"
"frozenset({'IL1', 'Q96AN5', 'Q8N112'})"
"frozenset({'P05305', 'IL1', 'P04406'})"
"frozenset({'P30050', 'IL1', 'P61513'})"
"frozenset({'Q13620', 'IL1', 'Q14103'})"
"frozenset({'IL1', 'P61088', 'Q15181'})"
"frozenset({'P33991', 'IL1', 'Q8WYH8'})"
"frozenset({'IL1', 'Q96RF0', 'P62993'})"
"frozenset({'Q03989', 'Q01974', 'IL1'})"
"frozenset({'O60826', 'IL1', 'Q86VX2'})"
"frozenset({'IL1', 'Q9BTT4', 'Q9H944'})"
"frozenset({'Q6P582', 'IL1', 'Q96RT8'})"
"frozenset({'IL1', 'Q9NUX5', 'P36871'})"
"frozenset({'Q9NYZ3', 'IL1', 'Q99959'})"
"frozenset({'Q8NFW5', 'IL1', 'P80188'})"
"frozenset({'P22612', 'IL1', 'Q8NHC8'})"
"frozenset({'IL1', 'Q16620', 'P49765'})"
"frozenset({'Q9C035', 'IL1', 'Q15819'})"
"frozenset({'O75558', 'O15169', 'IL1'})"
"frozenset({'P56730', 'Q9NXG0', 'IL1'})"
"frozenset({'IL1', 'Q13619', 'P27816'})"
"frozenset({'Q8N7W2', 'Q96Q77', 'IL1'})"
"frozenset({'P07741', 'IL1', 'Q15833'})"
"frozenset({'IL1', 'Q9UKD2', 'P46777'})"
"frozenset({'Q9BYR3', 'IL1', 'Q5TA77'})"
"frozenset({'Q13451', 'IL1', 'P08238'})"
"frozenset({'O75563', 'IL1', 'P07948'})"
"frozenset({'P68133', 'IL1', 'P17931'})"
"frozenset({'Q13188', 'P46937', 'IL1'})"
"frozenset({'O43493', 'IL1', 'Q9Y3P4'})"
"frozenset({'IL1', 'Q70SY1', 'P62140'})"
"frozenset({'Q6PF06', 'IL1', 'Q9UNX3'})"
"frozenset({'Q92731', 'IL1', 'Q15059'})"
"frozenset({'Q13509', 'IL1', 'P29353'})"
"frozenset({'O14979', 'IL1', 'P84103'})"
"frozenset({'Q7Z3B4', 'IL1', 'Q9NV70'})"
"frozenset({'O14558', 'IL1', 'Q0VD86'})"
"frozenset({'Q9UBU9', 'IL1', 'Q96G25'})"
"frozenset({'IL1', 'Q13425', 'O95477'})"
"frozenset({'IL1', 'Q92997', 'Q9Y283'})"
"frozenset({'Q9NXX6', 'IL1', 'Q96MG7'})"
"frozenset({'Q86XT4', 'IL1', 'Q12933'})"
"frozenset({'P17812', 'IL1', 'O75390'})"
"frozenset({'IL1', 'Q9UGI0', 'Q7Z4V0'})"
"frozenset({'O14965', 'IL1', 'P05067'})"
"frozenset({'IL1', 'Q9BU76', 'Q8NHQ1'})"
"frozenset({'IL1', 'P04629', 'Q15334'})"
"frozenset({'P33993', 'IL1', 'P17844'})"
"frozenset({'Q9H6R7', 'IL1', 'Q9Y2X9'})"
"frozenset({'IL1', 'P19320', 'O00567'})"
"frozenset({'IL1', 'Q14289', 'P11166'})"
"frozenset({'IL1', 'O95298', 'P03905'})"
"frozenset({'Q9H6R7', 'P08631', 'IL1'})"
"frozenset({'IL1', 'P28799', 'P51959'})"
"frozenset({'Q9P2B7', 'IL1', 'Q5T5X7'})"
"frozenset({'P55196', 'IL1', 'Q13315'})"
"frozenset({'IL1', 'O14933', 'Q6Q0C0'})"
"frozenset({'Q9BYD6', 'IL1', 'Q9BQC6'})"
"frozenset({'IL1', 'Q9H492', 'Q6ZT07'})"
"frozenset({'Q9BZV1', 'Q03001', 'IL1'})"
"frozenset({'P17612', 'IL1', 'Q9HCP0'})"
"frozenset({'P22694', 'IL1', 'Q8NGE7'})"
"frozenset({'IL1', 'P35916', 'Q00722'})"
"frozenset({'P48741', 'P13569', 'IL1'})"
"frozenset({'IL1', 'Q9H5H4', 'P05412'})"
"frozenset({'Q96ID5', 'IL1', 'Q9UGL9'})"
"frozenset({'IL1', 'O15160', 'P40429'})"
"frozenset({'IL1', 'Q92835', 'Q9Y4K3'})"
"frozenset({'O96008', 'IL1', 'O14907'})"
"frozenset({'Q9UM47', 'O14641', 'IL1'})"
"frozenset({'IL1', 'P52564', 'O43318'})"
"frozenset({'Q8IZM9', 'IL1', 'P02787'})"
"frozenset({'P61769', 'IL1', 'P30460'})"
"frozenset({'P82933', 'IL1', 'Q9BQE5'})"
"frozenset({'Q9UKV8', 'P46779', 'IL1'})"
"frozenset({'P30480', 'IL1', 'P30046'})"
"frozenset({'IL1', 'Q99697', 'P61964'})"
"frozenset({'IL1', 'Q9H492', 'Q9Y4B6'})"
"frozenset({'Q4G0F5', 'IL1', 'Q15361'})"
"frozenset({'Q9Y4A5', 'IL1', 'O75940'})"
"frozenset({'Q96JH8', 'IL1', 'Q9H1I8'})"
"frozenset({'IL1', 'O75494', 'Q14999'})"
"frozenset({'P32242', 'IL1', 'Q3LHN2'})"
"frozenset({'Q9BV23', 'IL1', 'P17540'})"
"frozenset({'P55072', 'IL1', 'Q9H3Q1'})"
"frozenset({'P60953', 'IL1', 'P60709'})"
"frozenset({'P50991', 'Q8NHV4', 'IL1'})"
"frozenset({'IL1', 'Q9NTG7', 'P07919'})"
"frozenset({'IL1', 'Q9NQX4', 'O15511'})"
"frozenset({'Q13233', 'IL1', 'O75190'})"
"frozenset({'IL1', 'P05113', 'Q13261'})"
"frozenset({'P25490', 'IL1', 'Q13547'})"
"frozenset({'IL1', 'O00762', 'Q9UJX6'})"
"frozenset({'IL1', 'P62820', 'P45880'})"
"frozenset({'P63244', 'IL1', 'P04150'})"
"frozenset({'Q9Y2D8', 'IL1', 'Q99832'})"
"frozenset({'Q96GQ7', 'IL1', 'P50914'})"
"frozenset({'Q96BA8', 'IL1', 'Q9NZ01'})"
"frozenset({'Q86VM9', 'P06702', 'IL1'})"
"frozenset({'IL1', 'P61088', 'O60260'})"
"frozenset({'Q9ULQ1', 'Q8NHX9', 'IL1'})"
"frozenset({'Q92784', 'Q969G3', 'IL1'})"
"frozenset({'Q8IWL3', 'IL1', 'Q86TX2'})"
"frozenset({'P35226', 'IL1', 'P21291'})"
"frozenset({'O95198', 'IL1', 'O60684'})"
"frozenset({'IL1', 'P34932', 'P31327'})"
"frozenset({'Q9UK45', 'P62306', 'IL1'})"
"frozenset({'IL1', 'Q96KQ4', 'P21266'})"
"frozenset({'P06756', 'IL1', 'O15230'})"
"frozenset({'Q9NPI1', 'IL1', 'Q9H213'})"
"frozenset({'IL1', 'P27635', 'Q7L2J0'})"
"frozenset({'IL1', 'P07814', 'O00560'})"
"frozenset({'IL1', 'Q9BYR5', 'Q5TA81'})"
"frozenset({'P24864', 'Q969G3', 'IL1'})"
"frozenset({'Q96J92', 'IL1', 'P31749'})"
"frozenset({'P25490', 'IL1', 'P51610'})"
"frozenset({'P86480', 'IL1', 'O75593'})"
"frozenset({'IL1', 'Q92915', 'P16234'})"
"frozenset({'IL1', 'P34130', 'Q6AZZ1'})"
"frozenset({'IL1', 'Q13263', 'Q96JM2'})"
"frozenset({'Q6UXN9', 'IL1', 'P30876'})"
"frozenset({'IL1', 'Q9H492', 'Q75T13'})"
"frozenset({'Q9NZZ3', 'IL1', 'P52746'})"
"frozenset({'Q9NW38', 'IL1', 'Q9BRK4'})"
"frozenset({'Q99536', 'IL1', 'Q9BQ24'})"
"frozenset({'Q13158', 'IL1', 'P26038'})"
"frozenset({'Q6NS38', 'IL1', 'Q08379'})"
"frozenset({'Q9Y3B7', 'IL1', 'P46782'})"
"frozenset({'IL1', 'Q15036', 'P01130'})"
"frozenset({'IL1', 'Q96GD4', 'O00571'})"
"frozenset({'IL1', 'Q96GG9', 'P08238'})"
"frozenset({'O60942', 'IL1', 'Q9ULD6'})"
"frozenset({'IL1', 'Q8TDG4', 'Q08211'})"
"frozenset({'Q9BQE3', 'IL1', 'Q92604'})"
"frozenset({'A6NHA9', 'IL1', 'P22612'})"
"frozenset({'Q96KP6', 'IL1', 'Q3B820'})"
"frozenset({'O60307', 'O43852', 'IL1'})"
"frozenset({'P10275', 'IL1', 'Q02548'})"
"frozenset({'P03372', 'IL1', 'Q96S55'})"
"frozenset({'O95816', 'IL1', 'Q13418'})"
"frozenset({'Q9H9S0', 'IL1', 'Q92979'})"
"frozenset({'O43809', 'IL1', 'P19387'})"
"frozenset({'IL1', 'P26368', 'Q9UET6'})"
"frozenset({'IL1', 'Q6ZW31', 'O75044'})"
"frozenset({'IL1', 'Q8WW24', 'P31273'})"
"frozenset({'IL1', 'Q00610', 'Q9Y2F9'})"
"frozenset({'IL1', 'P13929', 'P15121'})"
"frozenset({'Q86Y13', 'IL1', 'O95619'})"
"frozenset({'Q8TES7', 'IL1', 'P30419'})"
"frozenset({'O43765', 'IL1', 'P45877'})"
"frozenset({'O00422', 'Q13422', 'IL1'})"
"frozenset({'IL1', 'P15927', 'Q96E14'})"
"frozenset({'IL1', 'O95678', 'Q9Y5B8'})"
"frozenset({'P12931', 'IL1', 'P05107'})"
"frozenset({'Q9C0C4', 'IL1', 'Q96PM5'})"
"frozenset({'P36873', 'Q9Y230', 'IL1'})"
"frozenset({'Q9UBE0', 'IL1', 'P55854'})"
"frozenset({'IL1', 'Q9BS34', 'O95273'})"
"frozenset({'IL1', 'Q16842', 'P09104'})"
"frozenset({'IL1', 'Q8TD31', 'Q5JR59'})"
"frozenset({'P06213', 'IL1', 'O15294'})"
"frozenset({'Q03252', 'IL1', 'Q9Y2J4'})"
"frozenset({'Q8NE63', 'IL1', 'Q15072'})"
"frozenset({'Q14683', 'IL1', 'Q9C009'})"
"frozenset({'P15924', 'IL1', 'Q9Y5U4'})"
"frozenset({'Q6GQQ9', 'O14980', 'IL1'})"
"frozenset({'Q16821', 'IL1', 'Q9GZN8'})"
"frozenset({'IL1', 'Q96GM5', 'Q13547'})"
"frozenset({'Q9BY43', 'IL1', 'Q6P1N0'})"
"frozenset({'Q99683', 'IL1', 'P31946'})"
"frozenset({'IL1', 'Q9H0E9', 'P01106'})"
"frozenset({'P27986', 'IL1', 'P61224'})"
"frozenset({'Q5VT66', 'IL1', 'O60260'})"
"frozenset({'P85299', 'IL1', 'O14757'})"
"frozenset({'IL1', 'Q9NWV8', 'Q8NBU5'})"
"frozenset({'IL1', 'P53350', 'P47710'})"
"frozenset({'P20592', 'IL1', 'O75928'})"
"frozenset({'IL1', 'Q7Z3S9', 'P62952'})"
"frozenset({'P62306', 'IL1', 'Q8WXD5'})"
"frozenset({'P29597', 'IL1', 'O43567'})"
"frozenset({'IL1', 'O43741', 'Q9P0T4'})"
"frozenset({'P78504', 'IL1', 'O00587'})"
"frozenset({'IL1', 'Q8TEC5', 'P07900'})"
"frozenset({'Q93062', 'IL1', 'P61968'})"
"frozenset({'P49748', 'IL1', 'Q9H2U2'})"
"frozenset({'P22102', 'IL1', 'O00469'})"
"frozenset({'IL1', 'P68371', 'O60884'})"
"frozenset({'Q7L190', 'IL1', 'Q99961'})"
"frozenset({'IL1', 'P41743', 'Q9GZQ8'})"
"frozenset({'Q92830', 'P48443', 'IL1'})"
"frozenset({'Q9NRC8', 'IL1', 'P46013'})"
"frozenset({'IL1', 'Q9BXY8', 'Q8IUH5'})"
"frozenset({'Q15717', 'P26599', 'IL1'})"
"frozenset({'P35579', 'IL1', 'P10914'})"
"frozenset({'IL1', 'P61011', 'P49458'})"
"frozenset({'IL1', 'Q93079', 'Q9UBL3'})"
"frozenset({'IL1', 'O43768', 'P25205'})"
"frozenset({'P12931', 'IL1', 'P19367'})"
"frozenset({'IL1', 'P06241', 'Q9HCM9'})"
"frozenset({'Q9UBU9', 'Q9NR45', 'IL1'})"
"frozenset({'O60307', 'IL1', 'Q9HCD6'})"
"frozenset({'IL1', 'Q8TAP4', 'Q99750'})"
"frozenset({'P49736', 'P52294', 'IL1'})"
"frozenset({'O14964', 'IL1', 'O43865'})"
"frozenset({'Q15714', 'IL1', 'P36894'})"
"frozenset({'Q9Y3S1', 'IL1', 'P06241'})"
"frozenset({'O43257', 'IL1', 'Q99750'})"
"frozenset({'Q9UBU9', 'Q9BYV9', 'IL1'})"
"frozenset({'IL1', 'Q05084', 'Q9UBU8'})"
"frozenset({'IL1', 'Q9GZL7', 'Q9NUU7'})"
"frozenset({'Q9Y284', 'Q8NFW5', 'IL1'})"
"frozenset({'IL1', 'Q9NVR5', 'Q12860'})"
"frozenset({'IL1', 'P62136', 'Q9P2X7'})"
"frozenset({'IL1', 'P16260', 'P20851'})"
"frozenset({'P09496', 'IL1', 'Q9GZQ8'})"
"frozenset({'P61421', 'IL1', 'P17568'})"
"frozenset({'IL1', 'P42336', 'Q12933'})"
"frozenset({'P0C7T3', 'P32121', 'IL1'})"
"frozenset({'Q9P0L0', 'IL1', 'P35610'})"
"frozenset({'P26641', 'P60953', 'IL1'})"
"frozenset({'IL1', 'P13569', 'Q9UL46'})"
"frozenset({'IL1', 'Q9H223', 'P02771'})"
"frozenset({'Q8N122', 'IL1', 'Q13164'})"
"frozenset({'IL1', 'Q92793', 'O15047'})"
"frozenset({'P34925', 'IL1', 'Q9H1J7'})"
"frozenset({'IL1', 'Q9BUF7', 'Q8N3R9'})"
"frozenset({'Q5THR3', 'Q99497', 'IL1'})"
"frozenset({'P07202', 'IL1', 'Q13651'})"
"frozenset({'A2RTX5', 'IL1', 'Q8WWY8'})"
"frozenset({'P06733', 'P18669', 'IL1'})"
"frozenset({'Q01668', 'IL1', 'P63215'})"
"frozenset({'P08473', 'IL1', 'P34932'})"
"frozenset({'Q9UMY1', 'IL1', 'P52732'})"
"frozenset({'IL1', 'P38919', 'Q96QD9'})"
"frozenset({'Q6ZN28', 'IL1', 'P48023'})"
"frozenset({'Q9Y2B5', 'IL1', 'Q9BSW7'})"
"frozenset({'O14965', 'IL1', 'Q14103'})"
"frozenset({'IL1', 'Q15154', 'Q9P2D0'})"
"frozenset({'IL1', 'O60518', 'O95166'})"
"frozenset({'Q9P2P5', 'IL1', 'O75676'})"
"frozenset({'Q9UKB1', 'IL1', 'P22314'})"
"frozenset({'P06744', 'IL1', 'P30041'})"
"frozenset({'Q92466', 'Q93034', 'IL1'})"
"frozenset({'P40337', 'IL1', 'P82979'})"
"frozenset({'IL1', 'Q71F23', 'Q9Y2X7'})"
"frozenset({'IL1', 'P46782', 'B5ME19'})"
"frozenset({'IL1', 'P12830', 'Q9NYG5'})"
"frozenset({'Q9H2G2', 'IL1', 'O15056'})"
"frozenset({'Q16787', 'IL1', 'Q16635'})"
"frozenset({'IL1', 'Q86VP6', 'Q08170'})"
"frozenset({'P07550', 'Q9H4A3', 'IL1'})"
"frozenset({'IL1', 'Q00839', 'Q9GZR2'})"
"frozenset({'IL1', 'P78381', 'Q99750'})"
"frozenset({'O60479', 'IL1', 'O60907'})"
"frozenset({'IL1', 'Q86UK5', 'P61160'})"
"frozenset({'Q969Q5', 'IL1', 'Q9NSB4'})"
"frozenset({'Q86V97', 'IL1', 'Q8WVZ9'})"
"frozenset({'O76064', 'IL1', 'O75800'})"
"frozenset({'Q9NUQ6', 'IL1', 'Q68CZ1'})"
"frozenset({'IL1', 'P23443', 'P30154'})"
"frozenset({'IL1', 'P26447', 'Q99075'})"
"frozenset({'Q9NPF4', 'IL1', 'P29353'})"
"frozenset({'Q9H4A3', 'Q15714', 'IL1'})"
"frozenset({'P19320', 'IL1', 'P50570'})"
"frozenset({'IL1', 'P41732', 'O43889'})"
"frozenset({'IL1', 'P62993', 'P46108'})"
"frozenset({'P01871', 'IL1', 'P12018'})"
"frozenset({'IL1', 'P62847', 'P18621'})"
"frozenset({'Q9H944', 'IL1', 'P40925'})"
"frozenset({'P35638', 'IL1', 'Q8WYK2'})"
"frozenset({'Q05655', 'IL1', 'P17405'})"
"frozenset({'P11940', 'IL1', 'P21281'})"
"frozenset({'IL1', 'P05412', 'Q9HC21'})"
"frozenset({'IL1', 'P08579', 'Q8ND90'})"
"frozenset({'IL1', 'P27635', 'Q9UI10'})"
"frozenset({'Q15067', 'IL1', 'P62837'})"
"frozenset({'P22694', 'IL1', 'P03891'})"
"frozenset({'P06733', 'IL1', 'Q13326'})"
"frozenset({'IL1', 'Q6NW40', 'P12643'})"
"frozenset({'P30050', 'P46781', 'IL1'})"
"frozenset({'IL1', 'P04629', 'Q8TB72'})"
"frozenset({'IL1', 'Q8NGX2', 'O95817'})"
"frozenset({'IL1', 'P46459', 'Q16827'})"
"frozenset({'IL1', 'P17301', 'P22105'})"
"frozenset({'P20809', 'Q9UHD9', 'IL1'})"
